"COUNTRY","COUNTRY_GRP","AGE_GRP_LIST","SEX","YEAR","VALUE"
"","EU_AFTER_MAY2004","TOTAL","MALE","1989","34.93"
"","EU_AFTER_MAY2004","TOTAL","MALE","1990","34.63"
"","EU_AFTER_MAY2004","TOTAL","MALE","1991","36.52"
"","EU_AFTER_MAY2004","TOTAL","MALE","1992","39.1"
"","EU_AFTER_MAY2004","TOTAL","MALE","1993","41.41"
"","EU_AFTER_MAY2004","TOTAL","MALE","1994","43.19"
"","EU_AFTER_MAY2004","TOTAL","MALE","1995","44.27"
"","EU_AFTER_MAY2004","TOTAL","MALE","1996","42.13"
"","EU_AFTER_MAY2004","TOTAL","MALE","1997","43.31"
"","EU_AFTER_MAY2004","TOTAL","MALE","1998","44.19"
"","EU_AFTER_MAY2004","TOTAL","MALE","1999","41.94"
"","EU_AFTER_MAY2004","TOTAL","MALE","2000","40.59"
"","EU_AFTER_MAY2004","TOTAL","MALE","2001","40.22"
"","EU_AFTER_MAY2004","TOTAL","MALE","2002","40.12"
"","EU_AFTER_MAY2004","TOTAL","MALE","2003","38.6"
"","EU_AFTER_MAY2004","TOTAL","MALE","2004","38.19"
"","EU_AFTER_MAY2004","TOTAL","MALE","2005","37.81"
"","EU_AFTER_MAY2004","TOTAL","MALE","2006","37.44"
"","EU_AFTER_MAY2004","TOTAL","MALE","2007","39.35"
"","EU_AFTER_MAY2004","TOTAL","MALE","2008","40.17"
"","EU_AFTER_MAY2004","TOTAL","MALE","2009","38.88"
"","EU_AFTER_MAY2004","TOTAL","MALE","2010","37.3"
"","EU_AFTER_MAY2004","TOTAL","MALE","2011","33.85"
"","EU_AFTER_MAY2004","TOTAL","MALE","2012","33.28"
"","EU_AFTER_MAY2004","TOTAL","MALE","2013","30.74"
"","EU_AFTER_MAY2004","TOTAL","MALE","2014","30.13"
"","EU_AFTER_MAY2004","TOTAL","MALE","2015","29.83"
"","EU_AFTER_MAY2004","TOTAL","MALE","2016","30.22"
"","EU_AFTER_MAY2004","TOTAL","MALE","2017","30.42"
"","EU_AFTER_MAY2004","TOTAL","MALE","2018","32.23"
"","EU_AFTER_MAY2004","TOTAL","MALE","2019","32.49"
"","EU_AFTER_MAY2004","TOTAL","MALE","2020","33.18"
"","EU_BEFORE_MAY2004","TOTAL","MALE","1969","31.62"
"","EU_BEFORE_MAY2004","TOTAL","MALE","1970","31.13"
"","EU_BEFORE_MAY2004","TOTAL","MALE","1971","32.06"
"","EU_BEFORE_MAY2004","TOTAL","MALE","1972","32.24"
"","EU_BEFORE_MAY2004","TOTAL","MALE","1973","32.62"
"","EU_BEFORE_MAY2004","TOTAL","MALE","1974","32.15"
"","EU_BEFORE_MAY2004","TOTAL","MALE","1975","32.74"
"","EU_BEFORE_MAY2004","TOTAL","MALE","1976","33.18"
"","EU_BEFORE_MAY2004","TOTAL","MALE","1977","32.53"
"","EU_BEFORE_MAY2004","TOTAL","MALE","1978","32.22"
"","EU_BEFORE_MAY2004","TOTAL","MALE","1979","31.72"
"","EU_BEFORE_MAY2004","TOTAL","MALE","1980","31.03"
"","EU_BEFORE_MAY2004","TOTAL","MALE","1981","30.14"
"","EU_BEFORE_MAY2004","TOTAL","MALE","1982","29.25"
"","EU_BEFORE_MAY2004","TOTAL","MALE","1983","29.18"
"","EU_BEFORE_MAY2004","TOTAL","MALE","1984","28.69"
"","EU_BEFORE_MAY2004","TOTAL","MALE","1985","28.01"
"","EU_BEFORE_MAY2004","TOTAL","MALE","1986","26.97"
"","EU_BEFORE_MAY2004","TOTAL","MALE","1987","25.74"
"","EU_BEFORE_MAY2004","TOTAL","MALE","1988","25.17"
"","EU_BEFORE_MAY2004","TOTAL","MALE","1989","24.46"
"","EU_BEFORE_MAY2004","TOTAL","MALE","1990","23.75"
"","EU_BEFORE_MAY2004","TOTAL","MALE","1991","23.82"
"","EU_BEFORE_MAY2004","TOTAL","MALE","1992","23.11"
"","EU_BEFORE_MAY2004","TOTAL","MALE","1993","22.64"
"","EU_BEFORE_MAY2004","TOTAL","MALE","1994","22.08"
"","EU_BEFORE_MAY2004","TOTAL","MALE","1995","21.37"
"","EU_BEFORE_MAY2004","TOTAL","MALE","1996","20.89"
"","EU_BEFORE_MAY2004","TOTAL","MALE","1997","20.33"
"","EU_BEFORE_MAY2004","TOTAL","MALE","1998","19.73"
"","EU_BEFORE_MAY2004","TOTAL","MALE","1999","18.8"
"","EU_BEFORE_MAY2004","TOTAL","MALE","2000","18.39"
"","EU_BEFORE_MAY2004","TOTAL","MALE","2001","18.36"
"","EU_BEFORE_MAY2004","TOTAL","MALE","2002","17.83"
"","EU_BEFORE_MAY2004","TOTAL","MALE","2003","17.6"
"","EU_BEFORE_MAY2004","TOTAL","MALE","2004","16.56"
"","EU_BEFORE_MAY2004","TOTAL","MALE","2005","16.28"
"","EU_BEFORE_MAY2004","TOTAL","MALE","2006","15.82"
"","EU_BEFORE_MAY2004","TOTAL","MALE","2007","15.39"
"","EU_BEFORE_MAY2004","TOTAL","MALE","2008","15.03"
"","EU_BEFORE_MAY2004","TOTAL","MALE","2009","14.72"
"","EU_BEFORE_MAY2004","TOTAL","MALE","2010","14.32"
"","EU_BEFORE_MAY2004","TOTAL","MALE","2011","13.6"
"","EU_BEFORE_MAY2004","TOTAL","MALE","2012","13.19"
"","EU_BEFORE_MAY2004","TOTAL","MALE","2013","12.76"
"","EU_BEFORE_MAY2004","TOTAL","MALE","2014","12.5"
"","EU_BEFORE_MAY2004","TOTAL","MALE","2015","12.38"
"","EU_BEFORE_MAY2004","TOTAL","MALE","2016","12.37"
"","EU_BEFORE_MAY2004","TOTAL","MALE","2017","12.12"
"","EU_BEFORE_MAY2004","TOTAL","MALE","2018","11.83"
"","EU_BEFORE_MAY2004","TOTAL","MALE","2019","11.65"
"","EU_BEFORE_MAY2004","TOTAL","MALE","2020","12.21"
"","EU_MEMBERS","TOTAL","MALE","1969","33.44"
"","EU_MEMBERS","TOTAL","MALE","1970","33.23"
"","EU_MEMBERS","TOTAL","MALE","1971","34.08"
"","EU_MEMBERS","TOTAL","MALE","1972","34.22"
"","EU_MEMBERS","TOTAL","MALE","1973","34.76"
"","EU_MEMBERS","TOTAL","MALE","1974","34.32"
"","EU_MEMBERS","TOTAL","MALE","1975","35.07"
"","EU_MEMBERS","TOTAL","MALE","1976","35.42"
"","EU_MEMBERS","TOTAL","MALE","1977","35.21"
"","EU_MEMBERS","TOTAL","MALE","1978","35.17"
"","EU_MEMBERS","TOTAL","MALE","1979","34.89"
"","EU_MEMBERS","TOTAL","MALE","1980","34.57"
"","EU_MEMBERS","TOTAL","MALE","1981","33.96"
